date1,province_code,influenza,influenza_death,dengue_fever_death,dengue_fever,diarrhoea,diarrhoea_death
10/15/2006,43,2907,0,0,250,977,0
10/15/2006,61,3875,0,0,65,762,0
10/15/2006,35,2403,0,0,77,740,0
10/15/2006,41,1885,0,0,24,594,0
10/15/2006,37,6041,0,0,21,2272,0
10/15/2006,55,362,0,0,7,297,0
10/15/2006,34,1779,0,1,7,1235,0
10/15/2006,57,2209,0,0,128,738,0
10/15/2006,48,152,0,1,27,442,0
10/15/2006,36,2437,0,0,4,2721,0
10/15/2006,59,5973,0,0,241,1639,0
10/15/2006,60,36,0,0,479,1094,0
10/15/2006,52,6635,0,0,1229,2200,0
10/15/2006,62,596,0,0,74,357,0
10/15/2006,46,836,0,0,316,1142,0
10/15/2006,39,2241,0,0,122,1126,0
10/15/2006,63,1789,0,1,428,2188,0
10/15/2006,51,787,0,1,343,913,0
10/15/2006,64,350,0,0,242,497,0
10/15/2006,54,1219,0,0,239,557,0
11/15/2006,15,2173,0,0,77,937,0
11/15/2006,30,4025,0,0,77,3621,0
11/15/2006,27,2667,0,0,77,568,0
11/15/2006,3,891,0,0,77,342,0
11/15/2006,29,5108,0,0,77,1528,0
11/15/2006,25,2942,0,0,77,2057,0
11/15/2006,16,1662,0,0,1,846,0
11/15/2006,7,1394,0,0,77,353,0
11/15/2006,31,584,0,0,77,172,0
11/15/2006,24,1049,0,0,77,414,0
11/15/2006,4,2999,0,0,77,614,0
11/15/2006,20,3301,0,0,77,1562,0
11/15/2006,13,2168,0,0,77,2130,0
11/15/2006,9,3048,0,0,77,794,0
11/15/2006,8,4098,0,0,77,1220,0
11/15/2006,11,1003,0,0,77,740,0
11/15/2006,6,768,0,0,10,626,0
11/15/2006,15,923,0,0,814,5517,0
11/15/2006,10,3601,0,0,77,1205,0
11/15/2006,2,2241,0,0,77,1107,0
11/15/2006,17,1632,0,0,5,980,0
11/15/2006,12,4446,0,0,3,8081,0
11/15/2006,19,1079,0,0,77,637,0
11/15/2006,22,9211,0,0,5,1938,0
11/15/2006,23,8234,0,0,107,2000,0
11/15/2006,21,1685,0,0,117,566,0
11/15/2006,38,1367,0,0,77,400,0
11/15/2006,26,2103,0,0,56,654,0
11/15/2006,45,2186,0,0,14,1637,0
11/15/2006,32,522,0,0,113,411,0
11/15/2006,49,4316,0,0,60,1883,0
11/15/2006,28,1041,0,0,530,820,0
11/15/2006,40,1123,0,0,16,631,0
11/15/2006,56,1576,0,0,61,647,0
11/15/2006,42,2353,0,0,118,1084,0
11/15/2006,43,2685,0,1,405,1014,0
11/15/2006,61,4171,0,0,104,812,0
11/15/2006,35,2647,0,0,77,800,0
11/15/2006,41,2241,0,0,22,993,0
11/15/2006,37,6157,0,0,12,1942,0
11/15/2006,55,706,0,0,12,306,0
11/15/2006,34,1927,0,0,3,1404,0
11/15/2006,57,2133,0,0,109,692,0
11/15/2006,48,513,0,0,18,468,0
11/15/2006,36,1716,0,0,169,1358,0
11/15/2006,59,6384,0,0,190,1664,0
11/15/2006,60,12,0,0,379,990,0
1/15/2007,15,2331,0,0,77,898,0
11/15/2006,52,6762,0,2,1226,2451,0
11/15/2006,62,628,0,0,52,445,0
11/15/2006,46,459,0,0,223,1005,0
11/15/2006,39,2241,0,0,178,1379,0
11/15/2006,63,1214,0,0,435,1779,0
11/15/2006,51,875,0,1,491,1101,0
11/15/2006,64,351,0,0,253,677,1
11/15/2006,54,1200,0,1,239,622,0
12/15/2006,15,1966,0,0,77,965,0
12/15/2006,30,4330,0,0,77,2218,0
12/15/2006,27,3817,0,0,77,734,0
12/15/2006,3,832,0,0,77,423,0
12/15/2006,29,4349,0,0,77,1550,0
12/15/2006,25,4635,0,0,77,1944,0
12/15/2006,16,1822,0,0,77,805,0
12/15/2006,7,1196,0,0,77,710,0
12/15/2006,31,739,0,0,77,368,0
12/15/2006,24,887,0,0,77,454,0
12/15/2006,4,2970,0,0,77,749,0
12/15/2006,20,2904,0,0,77,1467,0
12/15/2006,13,1237,0,0,77,1789,0
12/15/2006,9,3484,0,0,77,1001,0
12/15/2006,8,3302,0,0,77,1330,0
12/15/2006,11,1028,0,0,77,831,0
12/15/2006,6,740,0,0,77,534,0
12/15/2006,15,976,0,0,186,5081,0
12/15/2006,10,3920,0,0,77,1393,0
12/15/2006,2,1216,0,0,77,1275,0
12/15/2006,17,1841,0,0,77,1005,0
12/15/2006,12,4747,0,0,1,8229,0
12/15/2006,19,1401,0,0,77,712,0
12/15/2006,22,10671,0,0,77,3077,0
12/15/2006,23,8166,0,0,77,1955,0
12/15/2006,21,2177,0,0,77,687,0
12/15/2006,38,1500,0,0,77,467,0
12/15/2006,26,1319,0,0,8,621,0
12/15/2006,45,1598,0,0,46,1326,0
12/15/2006,32,739,0,0,294,501,0
12/15/2006,49,4714,0,0,101,2238,0
12/15/2006,28,506,0,0,337,1013,0
12/15/2006,40,855,0,0,60,593,0
12/15/2006,56,1957,0,0,29,588,0
12/15/2006,42,3537,0,0,131,880,0
12/15/2006,43,3009,0,0,237,994,0
12/15/2006,61,3518,0,1,41,775,0
12/15/2006,35,1902,0,0,77,737,0
12/15/2006,41,148,0,0,214,172,1
12/15/2006,37,5446,0,0,7,1612,0
12/15/2006,55,675,0,0,15,357,0
12/15/2006,34,1550,0,0,1,1559,0
12/15/2006,57,2245,0,0,84,561,0
12/15/2006,48,171,0,0,16,256,0
12/15/2006,36,2499,0,0,5,1527,0
12/15/2006,59,6274,0,0,109,1838,0
12/15/2006,60,12,0,0,280,1872,0
12/15/2006,52,7339,0,1,1048,3188,0
12/15/2006,62,698,0,0,46,458,0
12/15/2006,46,588,0,0,587,1413,0
12/15/2006,39,2241,0,1,199,1324,1
12/15/2006,63,1734,0,0,297,2121,0
12/15/2006,51,793,0,0,352,1062,0
12/15/2006,64,412,0,0,155,412,0
12/15/2006,54,1345,0,0,120,632,0
1/15/2007,30,3421,0,0,77,1698,0
1/15/2007,27,1396,0,0,77,461,0
1/15/2007,3,680,0,0,77,273,0
1/15/2007,29,2829,0,0,77,939,0
1/15/2007,25,3687,0,0,77,1363,0
1/15/2007,16,1671,0,0,77,670,0
1/15/2007,7,1477,0,0,77,466,0
1/15/2007,31,560,0,0,77,360,0
1/15/2007,24,441,0,0,77,345,0
1/15/2007,4,2288,0,0,77,806,0
1/15/2007,20,3089,0,0,77,1433,0
1/15/2007,13,1555,0,0,77,1356,0
1/15/2007,9,2318,0,0,77,846,0
1/15/2007,8,3449,0,0,77,1350,0
1/15/2007,11,860,0,0,77,701,0
1/15/2007,6,690,0,0,1,522,0
1/15/2007,15,1086,0,0,25,5642,0
1/15/2007,10,3123,0,0,77,1158,0
1/15/2007,2,1590,0,0,77,1086,0
1/15/2007,17,1358,0,0,77,911,0
1/15/2007,12,4350,0,0,77,7888,0
1/15/2007,19,1483,0,0,77,695,0
1/15/2007,22,9211,0,0,77,1938,0
1/15/2007,23,4347,0,0,77,1365,0
1/15/2007,21,619,0,0,77,251,0
1/15/2007,38,1682,0,0,77,386,0
1/15/2007,26,1517,0,0,77,382,0
1/15/2007,45,2100,0,0,77,1316,0
1/15/2007,32,850,0,0,38,405,0
1/15/2007,49,4803,0,0,9,1652,0
1/15/2007,28,1295,0,0,123,1334,0
1/15/2007,40,814,0,0,15,511,0
1/15/2007,56,1142,0,0,7,404,0
1/15/2007,42,2632,0,0,113,901,0
1/15/2007,43,2685,0,0,220,928,0
1/15/2007,61,1427,0,0,42,549,0
1/15/2007,35,1372,0,0,1,852,0
1/15/2007,41,2241,0,0,2,993,0
1/15/2007,37,4194,0,0,7,1799,0
1/15/2007,55,534,0,0,13,188,0
1/15/2007,34,851,0,0,2,1313,0
1/15/2007,57,2058,0,0,42,717,0
1/15/2007,48,165,0,0,19,365,0
1/15/2007,36,2845,0,0,82,1933,0
1/15/2007,59,4666,0,0,87,1793,0
1/15/2007,60,23,0,0,308,1154,0
1/15/2007,52,11118,0,0,431,3587,0
1/15/2007,62,355,0,0,31,299,0
1/15/2007,46,439,0,0,297,1386,0
1/15/2007,39,2241,0,0,97,1441,0
1/15/2007,63,1572,0,0,226,1953,0
1/15/2007,51,1049,0,0,144,1198,0
1/15/2007,64,343,0,0,130,553,0
1/15/2007,54,1261,0,0,67,601,0
2/15/2007,15,1996,0,0,77,1043,0
2/15/2007,30,2260,0,0,77,1169,0
2/15/2007,27,3663,0,0,77,689,0
2/15/2007,3,873,0,0,77,445,0
2/15/2007,29,4055,0,0,77,1895,0
2/15/2007,25,3249,0,0,77,1348,0
2/15/2007,16,1162,0,0,77,771,0
2/15/2007,7,988,0,0,77,457,0
2/15/2007,31,1333,0,0,77,639,0
2/15/2007,24,967,0,0,77,417,0
2/15/2007,4,2248,0,0,77,772,0
2/15/2007,20,3175,0,0,77,1293,0
2/15/2007,13,1471,0,0,77,1733,0
2/15/2007,9,2933,0,0,77,1016,0
2/15/2007,8,3633,0,0,77,912,0
2/15/2007,11,803,0,0,77,697,0
2/15/2007,6,682,0,0,77,496,0
2/15/2007,15,1022,0,0,4,4931,0
2/15/2007,10,3952,0,0,77,1240,0
2/15/2007,2,1356,0,0,77,1058,0
2/15/2007,17,1353,0,0,77,1055,0
2/15/2007,12,4350,0,0,77,8362,0
2/15/2007,19,1395,0,0,77,711,0
2/15/2007,22,6106,0,0,77,1329,0
2/15/2007,23,5687,0,0,77,1684,0
2/15/2007,21,1694,0,0,77,629,0
2/15/2007,38,1906,0,0,77,650,0
2/15/2007,26,1851,0,0,77,721,0
2/15/2007,45,2333,0,0,1,1284,0
2/15/2007,32,874,0,0,7,268,0
2/15/2007,49,4129,0,0,3,1670,0
2/15/2007,28,1215,0,0,51,928,0
2/15/2007,40,759,0,0,6,580,0
2/15/2007,56,1149,0,1,7,413,0
2/15/2007,42,3190,0,0,82,1316,0
2/15/2007,43,2011,0,0,111,719,0
2/15/2007,61,396,0,0,29,494,0
2/15/2007,35,3252,0,0,77,1429,1
2/15/2007,41,1371,0,0,2,666,0
2/15/2007,37,4493,0,0,3,2456,1
2/15/2007,55,498,0,0,7,308,0
2/15/2007,34,1138,0,0,1,1181,0
2/15/2007,57,1710,0,0,12,633,0
2/15/2007,48,100,0,0,8,427,0
2/15/2007,36,2331,0,0,29,1531,0
2/15/2007,59,5944,0,0,48,1307,0
2/15/2007,60,19,0,1,186,984,0
2/15/2007,52,10085,0,0,201,3179,0
2/15/2007,62,238,0,0,9,407,0
2/15/2007,46,1159,0,1,139,1370,0
2/15/2007,39,2241,0,1,28,1418,0
2/15/2007,63,1470,0,0,120,1897,0
2/15/2007,51,392,0,0,78,814,0
2/15/2007,64,230,0,0,40,588,0
2/15/2007,54,1223,0,0,24,539,0
3/15/2007,15,1598,0,0,77,700,0
3/15/2007,30,2652,0,0,77,1690,0
3/15/2007,27,4667,0,0,77,1813,0
3/15/2007,3,727,0,0,1,437,0
3/15/2007,29,4797,0,0,77,1701,0
3/15/2007,25,3087,0,0,77,1846,0
3/15/2007,16,1203,0,0,77,816,0
3/15/2007,7,753,0,0,77,464,0
3/15/2007,31,821,0,0,77,398,0
3/15/2007,24,652,0,0,77,452,0
3/15/2007,4,2984,0,0,77,772,0
3/15/2007,20,3361,0,0,77,1129,0
3/15/2007,13,1830,0,0,77,1286,0
3/15/2007,9,1564,0,0,77,527,0
3/15/2007,8,3931,0,0,77,1437,0
3/15/2007,11,858,0,0,77,806,0
3/15/2007,6,772,0,0,77,478,0
3/15/2007,15,1108,0,0,6,5185,0
3/15/2007,10,4542,0,0,77,1281,0
3/15/2007,2,1228,0,0,77,1135,0
3/15/2007,17,1690,0,0,77,1127,0
3/15/2007,12,5457,0,0,77,8618,0
3/15/2007,19,1476,0,0,77,846,0
3/15/2007,22,8588,0,0,77,1906,0
3/15/2007,23,5517,0,0,77,1475,1
3/15/2007,21,2586,0,0,77,912,0
3/15/2007,38,1547,0,0,77,710,0
3/15/2007,26,1596,0,0,77,616,0
3/15/2007,45,1888,0,0,77,1454,0
3/15/2007,32,598,0,0,3,503,0
3/15/2007,49,5816,0,0,1,2493,0
3/15/2007,28,1255,0,0,37,1152,0
3/15/2007,40,1744,0,1,34,650,0
3/15/2007,56,626,0,0,12,501,0
3/15/2007,42,2617,0,0,93,772,0
3/15/2007,43,2457,0,0,135,1134,0
3/15/2007,61,2688,0,0,26,757,0
3/15/2007,35,2680,0,0,77,1107,0
3/15/2007,41,1815,0,0,1,1099,0
3/15/2007,37,4940,0,0,2,2619,0
3/15/2007,55,514,0,0,8,475,0
3/15/2007,34,2229,0,0,1,1587,0
3/15/2007,57,1902,0,0,21,953,0
3/15/2007,48,640,0,0,14,393,0
3/15/2007,36,2676,0,0,20,1780,0
3/15/2007,59,5757,0,0,93,267,0
3/15/2007,60,26,0,1,332,1926,0
3/15/2007,52,9431,0,1,332,2865,0
3/15/2007,62,869,0,0,20,478,0
3/15/2007,46,1155,0,0,152,1209,0
3/15/2007,39,2241,0,0,73,1553,0
3/15/2007,63,1272,0,0,143,1160,0
3/15/2007,51,791,0,1,151,1403,0
3/15/2007,64,648,0,0,48,568,0
3/15/2007,54,768,0,0,29,713,0
4/15/2007,15,2181,0,0,77,944,0
4/15/2007,30,2900,0,0,77,1472,0
4/15/2007,27,3027,0,0,77,1047,0
4/15/2007,3,1262,0,0,77,491,0
4/15/2007,29,4334,0,0,77,1678,0
4/15/2007,25,3868,0,0,77,1680,0
4/15/2007,16,1581,0,0,77,674,0
4/15/2007,7,842,0,0,77,450,0
4/15/2007,31,983,0,0,77,286,0
4/15/2007,24,664,0,0,77,529,0
4/15/2007,4,2852,0,0,77,704,0
4/15/2007,20,3361,0,0,77,1457,0
4/15/2007,13,2181,0,0,77,1539,0
4/15/2007,9,1099,0,0,77,529,0
4/15/2007,8,3271,0,0,77,1400,0
4/15/2007,11,1299,0,0,77,1000,0
4/15/2007,6,911,0,0,77,481,0
4/15/2007,15,1269,0,0,11,5003,0
4/15/2007,10,3293,0,0,77,1149,0
4/15/2007,2,1254,0,0,77,1173,0
4/15/2007,17,1631,0,0,77,1097,0
4/15/2007,12,4581,0,0,77,7835,0
4/15/2007,19,1605,0,0,77,816,0
4/15/2007,22,10641,0,0,77,1855,0
4/15/2007,23,6207,0,0,77,1771,5
4/15/2007,21,2626,0,0,77,692,0
4/15/2007,38,2033,0,0,77,633,0
4/15/2007,26,2356,0,0,77,776,0
4/15/2007,45,2467,0,0,77,1524,0
4/15/2007,32,661,0,0,9,487,0
4/15/2007,49,5448,0,0,37,2427,0
4/15/2007,28,1428,0,0,30,1145,0
4/15/2007,40,891,0,0,55,616,0
4/15/2007,56,805,0,0,17,586,0
4/15/2007,42,1763,0,0,114,974,0
4/15/2007,43,2120,0,0,165,1041,0
4/15/2007,61,919,0,0,18,410,0
4/15/2007,35,1332,0,0,77,729,0
4/15/2007,41,192,0,0,19,17,0
4/15/2007,37,5984,0,0,2,2622,0
4/15/2007,55,520,0,0,23,473,0
4/15/2007,34,1734,0,0,77,1827,0
4/15/2007,57,1747,0,0,63,1012,0
4/15/2007,48,517,0,0,16,483,0
4/15/2007,36,2168,0,0,14,1659,0
4/15/2007,59,5081,0,0,113,2022,0
4/15/2007,60,23,0,1,459,1020,0
4/15/2007,52,6096,0,1,625,2826,0
4/15/2007,62,616,0,0,25,566,0
4/15/2007,46,1038,0,1,395,1371,0
4/15/2007,39,2241,0,0,93,1748,0
4/15/2007,63,1211,0,0,234,2201,0
4/15/2007,51,828,0,0,314,940,0
4/15/2007,64,339,0,0,50,539,0
4/15/2007,54,1365,0,0,30,483,0
5/15/2007,15,1897,0,0,77,1026,0
5/15/2007,30,2898,0,0,77,2061,0
5/15/2007,27,2884,0,0,77,886,0
5/15/2007,3,1009,0,0,77,494,0
5/15/2007,29,3887,0,0,77,1573,0
5/15/2007,25,3618,0,0,77,1453,0
5/15/2007,16,1412,0,0,77,708,0
5/15/2007,7,1372,0,0,77,393,0
5/15/2007,31,852,0,0,77,176,0
5/15/2007,24,654,0,0,77,333,0
5/15/2007,4,3091,0,0,77,732,0
5/15/2007,20,3054,0,0,77,1340,0
5/15/2007,13,2543,0,0,77,1681,0
5/15/2007,9,3004,0,0,77,943,0
5/15/2007,8,2651,0,0,77,1166,0
5/15/2007,11,1300,0,0,77,946,0
5/15/2007,6,810,0,0,77,533,0
5/15/2007,15,1407,0,0,25,5057,0
5/15/2007,10,3776,0,0,77,1136,0
5/15/2007,2,914,0,0,77,1057,0
5/15/2007,17,1452,0,0,77,1081,0
5/15/2007,12,3859,0,0,77,8289,0
5/15/2007,19,1426,0,0,77,828,0
5/15/2007,22,10620,0,0,77,1713,0
5/15/2007,23,4876,0,0,77,1593,1
5/15/2007,21,2506,0,0,77,718,0
5/15/2007,38,1601,0,0,77,475,0
5/15/2007,26,1869,0,0,77,675,0
5/15/2007,45,2212,0,0,77,1500,0
5/15/2007,32,614,0,0,11,569,0
5/15/2007,49,5347,0,0,5,2435,0
5/15/2007,28,1117,0,0,28,1239,0
5/15/2007,40,1313,0,0,85,653,0
5/15/2007,56,738,0,0,62,415,0
5/15/2007,42,1701,0,0,230,1025,0
5/15/2007,43,2521,0,0,282,1101,0
5/15/2007,61,1524,0,0,11,384,0
5/15/2007,35,1703,0,0,77,986,0
5/15/2007,41,748,0,0,31,527,0
5/15/2007,37,5025,0,0,3,1962,0
5/15/2007,55,334,0,0,11,288,0
5/15/2007,34,1443,0,0,4,2135,0
5/15/2007,57,1821,0,0,109,809,0
5/15/2007,48,127,0,0,17,463,0
5/15/2007,36,3237,0,0,37,2014,0
5/15/2007,59,4660,0,0,283,2084,0
5/15/2007,60,20,0,0,763,1313,0
5/15/2007,52,6278,0,2,991,2770,0
5/15/2007,62,559,0,1,51,873,0
5/15/2007,46,1223,0,0,771,1207,0
5/15/2007,39,2241,0,0,118,1572,0
5/15/2007,63,1164,0,0,413,1780,0
5/15/2007,51,2241,0,1,609,858,0
5/15/2007,64,398,0,0,70,544,1
5/15/2007,54,1605,0,0,68,749,0
6/15/2007,15,1532,0,0,77,863,0
6/15/2007,30,3209,0,0,77,2042,0
6/15/2007,27,3436,0,0,77,1344,0
6/15/2007,3,1191,0,0,77,515,0
6/15/2007,29,23535,0,0,77,9422,0
6/15/2007,25,3873,0,0,77,1418,0
6/15/2007,16,1166,0,0,77,631,0
6/15/2007,7,758,0,0,77,307,0
6/15/2007,31,580,0,0,77,132,0
6/15/2007,24,394,0,0,77,391,0
6/15/2007,4,2626,0,0,77,727,0
6/15/2007,20,2615,0,0,6,1465,0
6/15/2007,13,2484,0,0,77,2114,0
6/15/2007,9,2671,0,0,77,860,0
6/15/2007,8,2137,0,0,77,1103,0
6/15/2007,11,1023,0,0,77,861,0
6/15/2007,6,615,0,0,2,489,0
6/15/2007,15,1523,0,0,36,6238,0
6/15/2007,10,3613,0,0,77,1293,0
6/15/2007,2,773,0,0,77,1173,0
6/15/2007,17,1338,0,0,77,1284,0
6/15/2007,12,4467,0,0,6,8302,0
6/15/2007,19,1344,0,0,77,859,0
6/15/2007,22,8517,0,0,1,1727,0
6/15/2007,23,4810,0,0,77,1567,0
6/15/2007,21,2845,0,0,77,602,0
6/15/2007,38,1396,0,0,77,536,0
6/15/2007,26,1407,0,0,1,699,0
6/15/2007,45,1838,0,0,24,1447,0
6/15/2007,32,424,0,0,57,522,0
6/15/2007,49,3579,0,0,53,2090,0
6/15/2007,28,991,0,0,86,1140,0
6/15/2007,40,743,0,2,190,555,0
6/15/2007,56,525,0,0,218,430,0
6/15/2007,42,2197,0,0,330,1113,0
6/15/2007,43,2664,0,0,478,1075,0
6/15/2007,61,1670,0,0,32,667,0
6/15/2007,35,1893,0,0,77,959,0
6/15/2007,41,524,0,0,82,189,0
6/15/2007,37,5429,0,0,7,2932,0
6/15/2007,55,428,0,0,16,313,0
6/15/2007,34,1666,0,0,12,2049,0
6/15/2007,57,1929,0,0,152,735,0
6/15/2007,48,451,0,0,48,434,0
6/15/2007,36,3562,0,0,95,2305,0
6/15/2007,59,5539,0,0,476,1898,0
6/15/2007,60,17,0,2,2266,1426,0
6/15/2007,52,6508,0,0,1762,2716,0
6/15/2007,62,559,0,0,125,873,0
6/15/2007,46,352,0,3,1374,1039,0
6/15/2007,39,2241,0,0,303,1708,0
6/15/2007,63,1045,0,1,962,1748,0
6/15/2007,51,2241,0,4,1458,929,0
6/15/2007,64,455,0,1,129,542,0
6/15/2007,54,1217,0,1,83,540,0
7/15/2007,15,1512,0,0,77,507,0
7/15/2007,30,2999,0,0,77,1895,0
7/15/2007,27,2889,0,0,77,1138,0
7/15/2007,3,939,0,0,1,419,0
7/15/2007,29,3653,0,0,77,1665,0
7/15/2007,25,4035,0,0,77,1527,0
7/15/2007,16,606,0,0,77,361,0
7/15/2007,7,696,0,0,77,318,0
7/15/2007,31,605,0,0,77,203,0
7/15/2007,24,229,0,0,77,240,0
7/15/2007,4,2690,0,0,77,832,0
7/15/2007,20,2889,0,0,3,1342,0
7/15/2007,13,2551,0,0,77,1984,0
7/15/2007,9,2784,0,0,77,955,0
7/15/2007,8,2333,0,0,77,1161,0
7/15/2007,11,1000,0,0,77,773,0
7/15/2007,6,952,0,0,4,725,0
7/15/2007,15,1884,0,0,88,5857,0
7/15/2007,10,3697,0,0,77,1313,0
7/15/2007,2,1424,0,0,77,1133,0
7/15/2007,17,1544,0,0,1,1327,0
7/15/2007,12,4512,0,0,6,16323,0
7/15/2007,19,1348,0,0,77,895,0
7/15/2007,22,8880,0,0,77,1724,0
7/15/2007,23,4530,0,0,4,1583,0
7/15/2007,21,2144,0,0,2,692,0
7/15/2007,38,1345,0,0,6,455,0
7/15/2007,26,1307,0,0,7,599,0
7/15/2007,45,1672,0,0,45,1532,0
7/15/2007,32,743,0,0,62,571,0
7/15/2007,49,2922,0,0,143,1290,0
7/15/2007,28,967,0,0,109,1200,0
7/15/2007,40,727,0,0,429,537,0
7/15/2007,56,410,0,0,441,330,0
7/15/2007,42,1629,0,0,548,1042,0
7/15/2007,43,3181,0,0,603,1184,0
7/15/2007,61,2150,0,0,44,741,0
7/15/2007,35,2629,0,0,46,1167,0
7/15/2007,41,2241,0,0,112,514,0
7/15/2007,37,5954,0,0,25,2698,0
7/15/2007,55,567,0,0,69,400,0
7/15/2007,34,1965,0,0,8,1516,0
7/15/2007,57,1898,0,0,216,786,0
7/15/2007,48,548,0,0,89,310,0
7/15/2007,36,2444,0,0,174,1689,0
7/15/2007,59,5865,0,0,851,1887,0
7/15/2007,60,23,0,2,2879,854,0
7/15/2007,52,8001,0,3,1904,2288,0
7/15/2007,62,597,0,2,277,807,0
7/15/2007,46,2004,0,0,1327,1218,0
7/15/2007,39,2241,0,1,206,1426,0
7/15/2007,63,1516,0,0,697,2037,0
7/15/2007,51,496,0,0,1035,781,0
7/15/2007,64,418,0,0,141,467,0
7/15/2007,54,1123,0,0,162,714,0
8/15/2007,15,1942,0,0,77,888,0
8/15/2007,30,3813,0,0,77,2330,0
8/15/2007,27,4617,0,0,77,1225,0
8/15/2007,3,1224,0,0,77,427,0
8/15/2007,29,4423,0,0,77,1637,0
8/15/2007,25,3815,0,0,77,1633,0
8/15/2007,16,1366,0,0,77,710,0
8/15/2007,7,1463,0,0,77,372,0
8/15/2007,31,1289,0,0,77,282,0
8/15/2007,24,603,0,0,77,408,0
8/15/2007,4,3196,0,0,77,689,0
8/15/2007,20,2854,0,0,5,1298,0
8/15/2007,13,2735,0,0,77,1887,0
8/15/2007,9,2560,0,0,77,823,0
8/15/2007,8,2517,0,0,77,994,0
8/15/2007,11,884,0,0,77,628,0
8/15/2007,6,958,0,0,1,592,0
8/15/2007,15,1756,0,0,170,8772,0
8/15/2007,10,3814,0,0,1,1158,0
8/15/2007,2,1363,0,0,77,1085,0
8/15/2007,17,1743,0,0,12,1376,0
8/15/2007,12,4512,0,0,1,8607,0
8/15/2007,19,1571,0,0,77,789,0
8/15/2007,22,8901,0,0,1,1700,0
8/15/2007,23,6617,0,0,1,1970,0
8/15/2007,21,5110,0,0,23,715,0
8/15/2007,38,2106,0,0,77,666,0
8/15/2007,26,2190,0,0,1,648,0
8/15/2007,45,2133,0,0,15,1443,0
8/15/2007,32,438,0,0,76,423,0
8/15/2007,49,4414,0,1,103,1770,0
8/15/2007,28,1208,0,0,62,1361,0
8/15/2007,40,652,0,0,108,500,0
8/15/2007,56,792,0,1,367,439,0
8/15/2007,42,2159,0,0,412,1178,0
8/15/2007,43,2828,0,0,451,933,0
8/15/2007,61,1501,0,0,47,785,0
8/15/2007,35,2289,0,0,111,786,0
8/15/2007,41,339,0,0,71,256,0
8/15/2007,37,5226,0,0,25,2364,0
8/15/2007,55,969,0,0,24,394,0
8/15/2007,34,1682,0,0,12,977,0
8/15/2007,57,1690,0,0,158,729,0
8/15/2007,48,156,0,0,142,217,0
8/15/2007,36,2376,0,0,221,1753,0
8/15/2007,59,3432,0,0,796,1880,0
8/15/2007,60,14,0,0,2213,868,0
8/15/2007,52,7481,0,1,2088,2532,0
8/15/2007,62,265,0,0,251,327,0
8/15/2007,46,1458,0,0,1522,1269,0
8/15/2007,39,2241,0,0,150,1782,0
8/15/2007,63,894,0,0,645,2162,0
8/15/2007,51,633,0,0,610,1028,0
8/15/2007,64,439,0,0,164,516,0
8/15/2007,54,978,0,0,202,581,0
9/15/2007,15,2327,0,0,77,691,0
9/15/2007,30,3979,0,0,77,1075,0
9/15/2007,27,5048,0,0,77,1061,0
9/15/2007,3,1464,0,0,77,420,0
9/15/2007,29,6577,0,0,77,1513,0
9/15/2007,25,4730,0,0,77,1828,0
9/15/2007,16,850,0,0,77,409,0
9/15/2007,7,1532,0,0,77,421,0
9/15/2007,24,706,0,0,77,371,0
9/15/2007,4,3354,0,0,77,655,0
9/15/2007,20,3970,0,0,4,1437,0
9/15/2007,13,3707,0,0,77,1748,0
9/15/2007,9,2815,0,0,77,777,0
9/15/2007,8,3156,0,0,77,1208,0
9/15/2007,11,1195,0,0,77,759,0
9/15/2007,6,855,0,0,1,590,0
9/15/2007,15,1363,0,0,291,5978,0
9/15/2007,10,3819,0,0,77,1329,0
9/15/2007,2,1505,0,0,77,1142,0
9/15/2007,17,1636,0,0,5,1174,0
9/15/2007,12,5048,0,0,2,5690,0
9/15/2007,19,1765,0,0,77,749,0
9/15/2007,22,8649,0,0,114,1873,0
9/15/2007,23,4066,0,0,53,1146,1
9/15/2007,21,2048,0,0,82,578,0
9/15/2007,38,1818,0,0,16,509,0
9/15/2007,26,1849,0,0,21,617,0
9/15/2007,45,2104,0,0,21,1416,0
9/15/2007,32,682,0,0,54,550,0
9/15/2007,49,4884,0,0,145,2115,0
9/15/2007,28,1091,0,0,90,1472,0
9/15/2007,40,796,0,0,64,602,0
9/15/2007,56,753,0,0,148,338,0
9/15/2007,42,2399,0,0,367,1023,0
9/15/2007,43,2575,0,0,311,788,0
9/15/2007,61,1617,0,0,70,578,0
9/15/2007,35,721,0,0,85,351,0
9/15/2007,41,980,0,0,154,518,0
9/15/2007,37,4451,0,0,29,2123,0
9/15/2007,55,630,0,0,15,321,0
9/15/2007,34,1875,0,0,7,1214,0
9/15/2007,57,1401,0,0,103,698,0
9/15/2007,48,218,0,0,119,277,0
9/15/2007,36,2327,0,0,173,2288,0
9/15/2007,59,5129,0,2,1103,1628,0
9/15/2007,60,28,0,4,1658,888,0
9/15/2007,52,7905,0,1,1990,2800,0
9/15/2007,62,181,0,1,178,167,0
9/15/2007,46,1451,0,1,1328,1171,0
9/15/2007,39,2241,0,0,130,1645,0
9/15/2007,63,963,0,1,592,2071,0
9/15/2007,51,904,0,0,524,787,0
9/15/2007,64,439,0,0,196,518,0
9/15/2007,54,2241,0,0,250,639,0
10/15/2007,15,2310,0,0,77,722,0
10/15/2007,30,3325,0,0,77,1554,0
10/15/2007,27,2901,0,0,77,643,0
